loan_id,income_annum,loan_amount,loan_term,cibil_score,residential_assets_value,bank_asset_value,loan_status
536,4300000,15000000,8,383,4700000,4900000, Rejected
537,3700000,14100000,6,633,800000,3400000, Approved
538,5900000,15200000,2,547,17100000,3600000, Rejected
539,8600000,26300000,10,843,23300000,11300000, Approved
540,3400000,13200000,8,783,6500000,4900000, Approved
541,1000000,3200000,14,790,1900000,1100000, Approved
542,4400000,14200000,16,409,12700000,4500000, Rejected
543,3600000,7800000,14,376,9800000,3000000, Rejected
544,1400000,2700000,8,625,3100000,1000000, Approved
545,5300000,10900000,18,707,12900000,7600000, Approved
546,9400000,20500000,6,645,17400000,10200000, Approved
547,6600000,22100000,6,887,3600000,4700000, Approved
548,9800000,37600000,18,319,19200000,5100000, Rejected
549,1900000,4900000,20,647,4100000,1700000, Approved
550,5800000,22500000,6,888,11900000,4800000, Approved
551,3100000,10400000,10,420,6900000,3500000, Rejected
552,6800000,18400000,2,791,4000000,9900000, Approved
553,4600000,16200000,12,891,5900000,3700000, Approved
554,200000,700000,16,641,600000,100000, Approved
555,9500000,22800000,6,319,200000,9400000, Rejected
556,6200000,22200000,20,819,13500000,8700000, Approved
557,9700000,32300000,18,387,11600000,5400000, Rejected
558,4200000,12300000,2,686,10500000,4200000, Approved
559,5700000,12000000,4,415,15700000,7400000, Rejected
560,200000,500000,6,885,-100000,200000, Rejected
561,8000000,25500000,4,722,17200000,4900000, Approved
562,5200000,20400000,20,761,4700000,6200000, Approved
563,7100000,15200000,8,389,5900000,5900000, Rejected
564,9300000,27900000,12,600,2100000,6600000, Approved
565,2000000,6100000,2,407,1900000,2000000, Approved
566,3900000,14000000,18,829,5200000,2700000, Approved
567,2800000,5900000,6,895,1000000,1500000, Approved
568,3000000,11100000,12,441,8500000,2000000, Rejected
569,4500000,9800000,16,895,9800000,5500000, Approved
570,1900000,4300000,4,826,2400000,900000, Approved
571,2300000,7200000,8,453,3000000,3400000, Rejected
572,4700000,17500000,2,701,5400000,7000000, Approved
573,1300000,2700000,8,627,100000,1300000, Approved
574,3100000,11000000,2,543,5900000,2400000, Approved
575,8400000,17500000,18,411,13200000,10400000, Rejected
576,1700000,5800000,4,583,2000000,2300000, Approved
577,1900000,7500000,2,889,600000,2600000, Approved
578,2400000,8600000,8,684,3400000,1600000, Approved
579,6800000,20500000,10,578,500000,3400000, Approved
580,2900000,10900000,20,445,6600000,2600000, Rejected
581,8900000,26300000,10,369,23900000,12100000, Rejected
582,8800000,22200000,18,794,8400000,10500000, Approved
583,8200000,19200000,16,492,16500000,7200000, Rejected
584,3600000,13200000,16,557,9800000,2100000, Approved
585,9500000,31800000,6,519,5900000,12200000, Rejected
586,1900000,5700000,18,699,5500000,2000000, Approved
587,9100000,24600000,2,741,8000000,13600000, Approved
588,1100000,3800000,18,508,200000,900000, Rejected
589,1100000,2800000,10,647,2700000,1400000, Approved
590,9300000,28600000,14,656,17300000,12500000, Approved
591,3900000,10600000,2,439,300000,2500000, Rejected
592,1500000,4000000,12,350,2900000,1200000, Rejected
593,800000,2200000,6,493,900000,1000000, Rejected
594,600000,1800000,6,851,100000,800000, Approved
595,4400000,12500000,18,492,7900000,2700000, Rejected
596,2700000,5400000,6,861,6300000,2700000, Approved
597,6200000,14600000,2,664,18300000,6600000, Approved
598,700000,1300000,16,362,2100000,1000000, Rejected
599,3400000,9400000,6,703,600000,2600000, Approved
600,4900000,16800000,12,758,1700000,5900000, Approved
601,4200000,9700000,2,396,700000,4300000, Rejected
602,5300000,10600000,2,828,8100000,5800000, Approved
603,3700000,10000000,20,709,8000000,2200000, Approved
604,5600000,17500000,10,528,14200000,7200000, Rejected
605,4300000,16000000,14,623,9800000,4500000, Approved
606,7100000,24500000,14,599,9100000,6800000, Approved
607,5400000,12700000,4,622,11000000,6500000, Approved
608,6000000,13100000,6,385,16600000,7400000, Rejected
609,4100000,12500000,2,579,10900000,2000000, Approved
610,8300000,17900000,20,846,12700000,12200000, Approved
611,8100000,23900000,10,449,7100000,8900000, Rejected
612,7200000,24900000,14,666,3600000,5800000, Approved
613,7200000,17500000,4,380,2300000,6200000, Rejected
614,3500000,8100000,4,589,3800000,2700000, Approved
615,6200000,19500000,12,845,9100000,4000000, Approved
616,5200000,17300000,10,401,2600000,6400000, Rejected
617,4500000,14500000,2,766,6100000,6600000, Approved
618,5400000,15100000,12,522,5200000,5700000, Rejected
619,2000000,6900000,6,834,2200000,3000000, Approved
620,8900000,25400000,8,588,19400000,4500000, Approved
621,5000000,10600000,4,570,11900000,7100000, Approved
622,4900000,17600000,6,860,13600000,5600000, Approved
623,5300000,19200000,4,655,14200000,3900000, Approved
624,8500000,27700000,4,457,3600000,5200000, Approved
625,700000,2100000,14,863,100000,600000, Approved
626,5900000,18900000,4,742,10800000,8000000, Approved
627,3500000,13300000,4,798,7400000,3600000, Approved
628,7700000,18900000,16,552,15600000,6600000, Approved
629,4500000,12500000,12,418,400000,4300000, Rejected
630,9100000,22200000,6,419,7400000,9800000, Rejected
631,9000000,29900000,2,668,22100000,4700000, Approved
632,8900000,29200000,8,608,10800000,11700000, Approved
633,6500000,13800000,10,342,15300000,7300000, Rejected
634,8100000,18000000,8,817,1400000,10800000, Approved
635,8400000,29900000,16,476,16100000,7500000, Rejected
636,5300000,20000000,6,881,15900000,4000000, Approved
637,4100000,15600000,12,838,5500000,2700000, Approved
638,6900000,27400000,4,406,10200000,5300000, Approved
639,5200000,19500000,12,778,5200000,5800000, Approved
640,2000000,7400000,14,799,3600000,1100000, Approved
641,4600000,17800000,20,716,12600000,4500000, Approved
642,7100000,20100000,16,756,8000000,5400000, Approved
643,9300000,20100000,10,743,4800000,13600000, Approved
644,5400000,19400000,20,731,13800000,4300000, Approved
645,4100000,8500000,2,833,12000000,3400000, Approved
646,4900000,11400000,8,470,12000000,4800000, Rejected
647,5400000,21200000,20,734,7300000,7500000, Approved
648,3000000,9600000,12,620,7900000,3600000, Approved
649,6800000,14400000,8,812,15200000,6400000, Approved
650,5100000,14000000,12,459,9800000,6800000, Rejected
651,9800000,32600000,10,704,7000000,4900000, Approved
652,1600000,4100000,6,391,4300000,700000, Rejected
653,8000000,29100000,4,421,3100000,8800000, Approved
654,2900000,6700000,14,796,3800000,4200000, Approved
655,9200000,30300000,10,607,24000000,8900000, Approved
656,9500000,20400000,14,376,2300000,8400000, Rejected
657,3700000,8500000,8,424,1900000,4100000, Rejected
658,7100000,20800000,6,442,2900000,7100000, Rejected
659,5600000,17600000,14,448,6700000,6800000, Rejected
660,1200000,2700000,2,638,1500000,1500000, Approved
661,1600000,5600000,6,710,3100000,1600000, Approved
662,1600000,4800000,20,641,4200000,1400000, Approved
663,5300000,20200000,10,348,9200000,6100000, Rejected
664,9100000,19900000,20,519,9300000,10500000, Rejected
665,9400000,35000000,10,517,10700000,6700000, Rejected
666,5900000,22400000,6,375,6500000,4800000, Rejected
667,1100000,3400000,10,426,300000,1400000, Rejected
668,3100000,11500000,14,785,3200000,4200000, Approved
669,2200000,8600000,20,373,4100000,1400000, Rejected
670,6000000,20100000,6,476,13900000,5500000, Rejected
671,2000000,5600000,18,320,2400000,2100000, Rejected
672,7200000,22900000,18,657,14600000,8800000, Approved
673,500000,1900000,12,868,200000,300000, Approved
674,5800000,13900000,6,345,4000000,5500000, Rejected
675,200000,300000,6,472,400000,0, Rejected
676,4600000,9500000,20,613,5200000,3000000, Approved
677,4600000,12800000,14,769,13100000,3500000, Approved
678,6500000,23100000,20,741,11400000,7900000, Approved
679,4400000,16600000,14,889,800000,5900000, Approved
680,900000,3600000,10,683,1400000,400000, Approved
681,3200000,7400000,18,780,4200000,2800000, Approved
682,600000,1100000,8,538,500000,300000, Rejected
683,5200000,12600000,10,721,1100000,3600000, Approved
684,6400000,15200000,14,467,15500000,3200000, Rejected
685,1000000,2500000,6,551,1700000,900000, Approved
686,6800000,14800000,14,803,11300000,6600000, Approved
687,3000000,8400000,10,361,7700000,1800000, Rejected
688,8700000,30700000,6,708,20600000,9300000, Approved
689,8800000,20900000,18,766,13500000,13100000, Approved
690,3900000,11500000,2,464,9300000,5100000, Rejected
691,1700000,4300000,2,517,100000,1600000, Rejected
692,900000,2300000,6,747,1200000,600000, Approved
693,7200000,24700000,6,596,8800000,5800000, Approved
694,9200000,25400000,2,783,25400000,12400000, Approved
695,5700000,19400000,2,335,7400000,7100000, Approved
696,1100000,2700000,4,889,1900000,500000, Approved
697,1100000,2200000,4,874,1900000,900000, Approved
698,6000000,23900000,4,394,6700000,4500000, Approved
699,8100000,28500000,20,420,1500000,10000000, Rejected
700,6500000,25100000,20,848,11500000,4400000, Approved
701,7600000,17900000,16,788,1700000,5900000, Approved
702,2200000,4900000,8,509,3800000,2900000, Rejected
703,6300000,23900000,6,899,-100000,6700000, Approved
704,6700000,15800000,12,466,7500000,6600000, Rejected
705,1300000,4300000,2,595,1300000,1500000, Approved
706,2800000,6700000,12,322,1900000,2100000, Rejected
707,7000000,18900000,2,691,6300000,3900000, Approved
708,8800000,26700000,10,379,10100000,9700000, Rejected
709,8900000,25800000,18,531,12400000,5400000, Rejected
710,7000000,21800000,4,631,8100000,10000000, Approved
711,6900000,18600000,10,330,19600000,4500000, Rejected
712,9200000,29200000,16,383,17700000,5700000, Rejected
713,6100000,19700000,16,678,13700000,5500000, Approved
714,4400000,14700000,8,894,11400000,2400000, Approved
715,9900000,22700000,12,567,28300000,5400000, Approved
716,3900000,14000000,4,708,700000,5200000, Approved
717,6800000,21200000,2,433,10700000,6300000, Approved
718,3600000,8700000,14,302,6400000,4100000, Rejected
719,700000,2600000,14,736,2100000,400000, Approved
720,4000000,8500000,6,323,11200000,4100000, Rejected
721,1800000,4100000,12,670,1900000,2200000, Approved
722,5600000,21000000,12,609,8800000,4900000, Approved
723,6800000,24200000,18,349,18800000,9400000, Rejected
724,600000,1500000,2,319,100000,600000, Rejected
725,4200000,16200000,14,391,5800000,2600000, Rejected
726,5000000,18700000,10,755,3600000,2600000, Approved
727,4100000,12200000,6,354,7300000,3500000, Rejected
728,2200000,8800000,2,877,5000000,3100000, Approved
729,3400000,8600000,16,312,6400000,3000000, Rejected
730,7100000,15900000,14,746,9500000,8000000, Approved
731,5800000,19600000,16,313,11100000,6300000, Rejected
732,3400000,12900000,14,857,3400000,1900000, Approved
733,7700000,18300000,20,504,14600000,4600000, Rejected
734,500000,1200000,14,556,900000,500000, Approved
735,5300000,11000000,14,393,6800000,5200000, Rejected
736,4700000,14400000,14,881,11000000,2400000, Approved
737,4300000,12200000,14,719,5100000,5700000, Approved
738,900000,2500000,16,458,-100000,1100000, Rejected
739,2000000,7500000,14,857,4300000,2100000, Approved
740,2000000,7600000,16,429,5300000,2200000, Rejected
741,4100000,15900000,12,538,3900000,5700000, Rejected
742,6900000,14400000,10,828,4600000,9000000, Approved
743,2300000,6100000,6,339,5100000,2400000, Rejected
744,5800000,16600000,18,376,2500000,2800000, Rejected
745,8000000,30000000,14,549,14800000,7000000, Rejected
746,3700000,12700000,18,587,11000000,4100000, Approved
747,2600000,8400000,18,861,0,3800000, Approved
748,3000000,7000000,12,409,6400000,3500000, Rejected
749,2700000,10200000,4,528,7800000,1600000, Approved
750,5700000,19600000,8,691,8800000,3000000, Approved
751,1500000,3600000,4,584,3900000,1700000, Approved
752,6800000,20000000,4,459,14500000,4900000, Rejected
753,8100000,31700000,10,755,0,4700000, Approved
754,9200000,27700000,20,688,4800000,11200000, Approved
755,7600000,26000000,6,384,2600000,7900000, Rejected
756,600000,1600000,20,869,1400000,200000, Approved
757,4700000,18700000,20,445,2100000,4000000, Rejected
758,1400000,5500000,6,393,500000,1800000, Rejected
759,9400000,24600000,10,414,8800000,5600000, Rejected
760,9700000,19900000,16,395,2800000,10800000, Rejected
761,8900000,21000000,14,815,200000,6400000, Approved
762,4600000,10500000,8,758,3900000,2900000, Approved
763,5600000,14500000,10,457,6900000,4600000, Rejected
764,1000000,3200000,10,854,2600000,1200000, Approved
765,3500000,10300000,16,324,2400000,2400000, Rejected
766,7900000,31500000,14,849,19400000,10600000, Approved
767,6100000,24200000,12,672,300000,5000000, Approved
768,8900000,20900000,6,859,9600000,11100000, Approved
769,5300000,15400000,8,584,5100000,5000000, Approved
770,1300000,4800000,4,346,3200000,1600000, Approved
771,4000000,12800000,18,635,6000000,4200000, Approved
772,8700000,22700000,4,365,8200000,7200000, Rejected
773,9500000,20000000,16,856,24900000,6200000, Approved
774,9000000,20000000,2,440,17100000,7600000, Rejected
775,7300000,23300000,2,616,15700000,4100000, Approved
776,7400000,25700000,2,461,5700000,5100000, Approved
777,3100000,10800000,10,681,5100000,1500000, Approved
778,4300000,9400000,2,485,11000000,2200000, Rejected
779,2400000,8300000,6,684,5500000,2300000, Approved
780,5400000,17900000,14,727,13100000,4700000, Approved
781,1600000,5100000,6,784,1400000,1400000, Approved
782,9900000,20400000,4,865,26300000,12800000, Approved
783,5800000,20100000,18,791,1400000,5600000, Approved
784,2200000,8500000,16,866,4000000,2800000, Approved
785,5000000,14400000,2,761,-100000,4500000, Approved
786,600000,2100000,18,572,400000,300000, Approved
787,2200000,8600000,6,601,2700000,3300000, Approved
788,2600000,5500000,14,820,2700000,2000000, Approved
789,1200000,4300000,8,598,1600000,1300000, Approved
790,3100000,8700000,18,544,5300000,1500000, Rejected
791,4600000,14500000,14,561,2300000,5800000, Approved
792,9300000,35500000,6,547,2800000,13900000, Rejected
793,6300000,13400000,2,504,10500000,9400000, Rejected
794,5900000,20800000,14,530,7100000,8800000, Rejected
795,2900000,10600000,6,614,1000000,3600000, Approved
796,6100000,22400000,18,351,11800000,4800000, Rejected
797,5900000,19700000,10,431,3300000,5300000, Rejected
798,4600000,18400000,10,403,200000,2900000, Rejected
799,7000000,20200000,8,668,16600000,9100000, Approved
800,5100000,10400000,18,399,8000000,4600000, Rejected
801,3100000,10600000,14,665,6200000,3900000, Approved
802,4100000,12800000,16,344,10300000,4100000, Rejected
803,1800000,5400000,16,555,3900000,1700000, Approved
804,8200000,26900000,20,301,23800000,9900000, Rejected
805,800000,2100000,6,726,2000000,600000, Approved
806,8400000,23100000,6,689,5700000,11900000, Approved
807,8500000,33900000,4,665,8500000,4500000, Approved
808,3300000,12700000,16,608,3600000,4500000, Approved
809,5800000,12800000,20,335,4400000,8000000, Rejected
810,4400000,10500000,18,677,100000,5000000, Approved
811,2600000,8500000,2,491,1700000,2600000, Approved
812,9600000,28100000,20,763,23000000,10300000, Approved
813,5200000,18100000,8,809,2400000,5500000, Approved
814,9700000,36400000,16,544,3500000,5200000, Rejected
815,200000,800000,14,624,600000,0, Approved
816,6500000,16800000,10,388,9500000,7200000, Rejected
817,7200000,23100000,14,644,13300000,4200000, Approved
818,5200000,18400000,14,600,7300000,3600000, Approved
819,6500000,14100000,2,709,1000000,4000000, Approved
820,2300000,5600000,8,642,2600000,2500000, Approved
821,3300000,10400000,4,423,7400000,3200000, Approved
822,2000000,5900000,12,900,3800000,3000000, Approved
823,8300000,19500000,4,415,2300000,8600000, Rejected
824,3800000,14300000,4,645,1300000,4600000, Approved
825,5700000,15600000,16,742,700000,6800000, Approved
826,7300000,19800000,8,724,5500000,10300000, Approved
827,1600000,5400000,12,707,600000,800000, Approved
828,800000,2500000,4,780,500000,400000, Approved
829,6300000,21900000,10,538,9600000,7800000, Rejected
830,8800000,17700000,14,706,22900000,9200000, Approved
831,7300000,14500000,16,811,1000000,9600000, Approved
832,3800000,9100000,14,849,6300000,2500000, Approved
833,6200000,16700000,10,880,15800000,9100000, Approved
834,3500000,9500000,4,664,9500000,5200000, Approved
835,1400000,5000000,2,465,0,1500000, Approved
836,3500000,12000000,2,786,600000,1700000, Approved
837,600000,2000000,10,326,400000,700000, Rejected
838,4100000,10800000,16,399,5900000,5300000, Rejected
839,5400000,11500000,6,841,6800000,6600000, Approved
840,2000000,6700000,14,638,4900000,2300000, Approved
841,3500000,8900000,4,478,4000000,3800000, Rejected
842,8300000,30000000,4,600,14600000,12000000, Approved
843,6700000,15600000,16,768,300000,3800000, Approved
844,1900000,6500000,10,523,2400000,1100000, Rejected
845,6500000,20900000,14,327,8200000,4700000, Rejected
846,600000,1800000,8,799,1000000,800000, Approved
847,7000000,23000000,18,803,18700000,4100000, Approved
